,idle_time,round_time,return_train,episode_length_train,_runtime,return_test,training_step_duration,loss_critic,memory_len,loss_actor,sampling_duration,_timestamp,episode_length_test,_step
50,0.0,10.2979416847,0.0,81,1848.2418224811554,0,0.0252446663,0.429318144,14218,6.3192797041,0.0261680555,1716592742.4528766,0,107
51,0.0,8.3559098244,0.0,81,1848.2427487373352,0,0.0241889668,0.4327019431,14382,6.2731390977,0.0174852836,1716592742.4538028,0,108
52,0.0,8.5554106236,0.0,81,1848.2427487373352,0,0.0243039155,0.4286115822,14546,6.1953953576,0.0183829558,1716592742.4538028,0,109
53,0.0,8.667090416,0.0,81,1848.2437498569489,0,0.024666208,0.3874480642,14874,5.9947011638,0.0185791194,1716592742.454804,0,112
54,0.0,8.3986802101,0.0,81,1848.2457597255707,0,0.0240143776,0.3733582836,15284,5.7448374462,0.0178905153,1716592742.4568138,0,116
55,0.0,8.3094782829,0.0,81,1848.24675822258,0,0.0237492168,0.371955976,15366,5.6894579816,0.0176880074,1716592742.4578123,0,117
56,0.0,8.5580585003,0.0,81,1848.24675822258,0,0.0244659507,0.3572875563,15530,5.5980404687,0.0182241428,1716592742.4578123,0,118
57,0.0,8.4184045792,0.0,81,1848.2477569580078,0,0.0238911819,0.3592818473,15612,5.5674637508,0.0181229079,1716592742.458811,0,119
58,0.0,8.7166728973,0.0,81,1848.2487580776215,0,0.0249435735,0.3355203476,15940,5.3573998594,0.0185572195,1716592742.4598122,0,122
59,0.0,8.3335227966,0.0,81,1848.249760389328,0,0.0238312829,0.2979708269,16268,5.1572427654,0.0177561271,1716592742.4608145,0,125
60,0.0,8.1932287216,0.0,81,1848.2507572174072,0,0.0234243381,0.2977891755,16350,5.1052236819,0.0174491704,1716592742.4618113,0,126
61,0.0,8.4912042618,0.0,81,1848.2517590522766,0,0.02410267,0.2913742624,16596,4.9832631159,0.0182732332,1716592742.4628131,0,128
62,0.0,8.8034827709,0.0,81,1848.2517590522766,0,0.0250768137,0.2781095389,16842,4.8622796607,0.0188359845,1716592742.4628131,0,130
63,0.0,8.5463318825,0.0,81,1848.2537860870361,0,0.0243481922,0.2762785186,17252,4.6491885614,0.0183082461,1716592742.4648402,0,134
64,0.0,8.4026350975,0.0,81,1848.2537860870361,0,0.024259578,0.2641049849,17334,4.5953918219,0.0176559889,1716592742.4648402,0,135
65,0.0,8.4099891186,0.0,81,1848.2547914981842,0,0.0238961554,0.246678396,17580,4.4687030315,0.0180721986,1716592742.4658456,0,137
66,0.0,8.4987335205,0.0,81,1848.255786895752,0,0.0239363718,0.2383743615,17662,4.4327330112,0.0184047043,1716592742.466841,0,138
67,0.0,8.2028579712,0.0,81,1848.255786895752,0,0.0235559297,0.242741782,17908,4.3175941539,0.0173556924,1716592742.466841,0,140
68,0.0,8.7029154301,0.0,81,1848.2567899227142,0,0.0247283292,0.2328028963,17990,4.277689811,0.0186817861,1716592742.467844,0,141
69,0.0,8.7440807819,0.0,81,1848.2577879428864,0,0.0249848533,0.226592172,18236,4.1760020864,0.0186378479,1716592742.468842,0,143
70,0.0,8.6905016899,0.0,81,1848.2587871551514,0,0.024633981,0.2259149084,18400,4.1143975925,0.0186867893,1716592742.4698412,0,144
71,0.0,8.7305169106,0.0399999991,81,1848.260788679123,0,0.0250528657,0.2020584434,18892,3.8985505247,0.0184921336,1716592742.4718428,0,149
72,0.0,8.6507658958,0.0,81,1848.260788679123,0,0.0248022568,0.1995744552,19056,3.8445053971,0.018368969,1716592742.4718428,0,150
73,0.0,8.4537923336,0.0,81,1848.261786699295,0,0.0239982462,0.190363475,19138,3.7984324813,0.018198092,1716592742.4728408,0,151
74,0.0,8.6120154858,0.0,81,1848.263320684433,0,0.0242193401,0.1828771875,19712,3.5781625283,0.0187681222,1716592742.4743748,0,156
75,0.0,8.1875946522,0.0,81,1848.2643196582794,0,0.0235507023,0.1709087244,19794,3.5435098875,0.0172745287,1716592742.4753737,0,157
76,0.0,8.5253248215,0.0,81,1848.2653205394745,0,0.0242099941,0.1681767095,20040,3.4707088923,0.0183253562,1716592742.4763746,0,159
77,0.0,8.709048748,0.0,81,1848.2653205394745,0,0.0246974981,0.1666245366,20286,3.379554956,0.0187383711,1716592742.4763746,0,161
78,0.0,8.8007438183,0.0,81,1848.2673246860504,0,0.0251459527,0.1594986561,20614,3.2788897908,0.0187725115,1716592742.4783788,0,164
79,0.0,9.6168015003,0.0,81,1848.2673246860504,0,0.0248114073,0.1477592859,20696,3.2364581728,0.0231974399,1716592742.4783788,0,165
80,0.0,8.1909942627,0.0,81,1848.2683203220367,0,0.0233870828,0.1506943638,20942,3.1568766594,0.0175002778,1716592742.4793744,0,167
81,0.0,8.7248573303,0.0,81,1848.2683203220367,0,0.0245182896,0.1474652292,21024,3.1289522016,0.0189778447,1716592742.4793744,0,168
82,0.0,8.170125246,0.0,81,1848.269324541092,0,0.0232240462,0.1487493005,21270,3.0555296147,0.0175281203,1716592742.4803786,0,170
83,0.0,9.5890474319,0.0,81,1848.2703244686127,0,0.0265506172,0.1312705472,21762,2.924415499,0.0212750578,1716592742.4813786,0,174
84,0.0,8.5367405415,0.0,81,1848.2718336582184,0,0.0241222513,0.1330799428,21926,2.8597577202,0.0184455931,1716592742.4828877,0,176
85,0.0,8.9295108318,0.0,81,1848.2728435993195,0,0.0251667595,0.1277393293,22090,2.809749186,0.0193526769,1716592742.4838977,0,177
86,0.0,8.319829464,0.0,81,1848.273844242096,0,0.0237119889,0.1279064367,22172,2.800173068,0.0178045976,1716592742.4848983,0,178
87,0.0,8.9442567825,0.0,81,1848.273844242096,0,0.0254655194,0.122467043,22254,2.7667925572,0.0191656137,1716592742.4848983,0,179
88,0.0,8.860806942,0.0,81,1848.2748534679413,0,0.0250000679,0.1246541617,22418,2.7216731763,0.0192361784,1716592742.4859076,0,180
89,0.0,8.2224473953,0.0,81,1848.2748534679413,0,0.0232681942,0.1185373192,22500,2.7015811193,0.0177538288,1716592742.4859076,0,181
90,0.0,8.7696127892,0.0,81,1848.2758526802063,0,0.0243945372,0.1125734192,22746,2.6427427936,0.0193909335,1716592742.4869068,0,183
91,0.0,8.7908895016,0.0199999996,81,1848.2768549919128,0,0.0248343265,0.1121270533,22992,2.5887154341,0.0190124249,1716592742.487909,0,185
92,0.0,8.5902080536,0.0,81,1848.2768549919128,0,0.0245507979,0.1083848322,23074,2.5574679375,0.0183197021,1716592742.487909,0,186
93,0.0,8.5741057396,0.0,81,1848.2778537273407,0,0.0242412889,0.1083803895,23156,2.5366504169,0.0185105884,1716592742.4889078,0,187
94,0.0,8.2223396301,0.0,81,1848.2778537273407,0,0.0233354294,0.1021326587,23402,2.4690460145,0.017688669,1716592742.4889078,0,189
95,0.0,9.1031672955,0.0,81,1848.2798545360565,0,0.0256748235,0.0963830805,23812,2.3531522095,0.0197508657,1716592742.4909086,0,193
96,0.0,8.5401799679,0.0,81,1848.2808530330658,0,0.0240760815,0.0974331508,23976,2.329647007,0.0185446751,1716592742.4919071,0,194
97,0.0,8.7816371918,0.0,81,1848.2818522453308,0,0.0248517764,0.09969126,24222,2.2853890276,0.018953656,1716592742.4929063,0,196
98,0.0,8.4704325199,0.0,81,1848.28235912323,0,0.024098171,0.091418704,24386,2.2324565411,0.0181613946,1716592742.4934132,0,198
99,0.0,8.9483578205,0.0,81,1848.28235912323,0,0.0253016686,0.0886878041,24550,2.2115755582,0.0193189442,1716592742.4934132,0,199
100,0.0,8.4639313221,0.0499999989,81,2759.657614469528,0,0.0237287772,0.0854814879,24632,2.186954307,0.0184806323,1716593653.8686686,0,200
101,0.0,8.9015138149,0.0,81,2759.657614469528,0,0.0252191865,0.0853528706,24714,2.1588405091,0.0191830814,1716593653.8686686,0,201
102,0.0,8.5628955364,0.0,81,2759.657614469528,0,0.0242844963,0.0905724824,24878,2.1461641628,0.0184522617,1716593653.8686686,0,202
103,0.0,10.3043663502,0.0,81,2759.6606121063232,0,0.0287065518,0.0806992728,25534,2.0179561526,0.0227149177,1716593653.8716662,0,208
104,0.0,13.1326341629,0.0,81,2759.6616117954254,0,0.0311062348,0.0765030301,26190,1.9127996457,0.0344405365,1716593653.872666,0,213
105,0.0,10.190980196,0.0,81,2759.664126396179,0,0.0286425805,0.0720496161,26600,1.85359173,0.0222046578,1716593653.8751805,0,216
106,0.0,9.872344017,0.0,81,2759.664126396179,0,0.0273225617,0.0700285156,26928,1.8078623825,0.0219313145,1716593653.8751805,0,218
107,0.0,10.3111021519,0.0299999993,81,2759.664126396179,0,0.0286619782,0.0707226171,27010,1.7881524849,0.0227782595,1716593653.8751805,0,219
108,0.0,9.0535204411,0.0,81,2759.665450811386,0,0.0255912566,0.0643167733,27174,1.7740379965,0.0195711768,1716593653.876505,0,220
109,0.0,9.7149062157,0.0,81,2759.665450811386,0,0.0274926364,0.0665816375,27256,1.752228753,0.0209903872,1716593653.876505,0,221
110,0.0,9.2790999413,0.0,81,2759.665450811386,0,0.0257986808,0.0652293147,27420,1.7414054054,0.0205166554,1716593653.876505,0,222
111,0.0,9.6913537979,0.0,81,2759.666450023651,0,0.0267840409,0.0693416566,27502,1.7298996001,0.0215651083,1716593653.877504,0,223
112,0.0,9.1677122116,0.0,81,2759.666450023651,0,0.0259652019,0.0642332176,27666,1.7103297859,0.019798224,1716593653.877504,0,224
113,0.0,9.6145274639,0.0,81,2759.666450023651,0,0.0266780162,0.0619159215,27748,1.6882557684,0.0212893641,1716593653.877504,0,225
114,0.0,8.7549417019,0.0,81,2759.667450428009,0,0.0243947875,0.0593474259,27994,1.6477154797,0.0192922461,1716593653.8785045,0,227
115,0.0,8.7676110268,0.0,81,2759.6684567928314,0,0.0248287153,0.0579287455,28322,1.5892770123,0.0189066458,1716593653.8795109,0,230
116,0.0,8.8199975491,0.0,81,2759.6684567928314,0,0.0248549151,0.0576980329,28486,1.5808805329,0.0191592717,1716593653.8795109,0,231
117,0.0,9.1543776989,0.0,81,2759.669455766678,0,0.0259226024,0.0525287665,28650,1.5443540311,0.0197415054,1716593653.8805099,0,233
118,0.0,8.5308938026,0.0,81,2759.669455766678,0,0.0242188954,0.052980752,28814,1.5281107938,0.0183464789,1716593653.8805099,0,234
119,0.0,8.9512705803,0.0,81,2759.6704602241516,0,0.0254287016,0.0536282181,28896,1.5191459531,0.019212538,1716593653.8815143,0,235
120,0.0,8.7765436172,0.0,81,2759.6714577674866,0,0.0247780466,0.0501350893,29224,1.4657616848,0.0190244591,1716593653.8825119,0,238
121,0.0,10.4859268665,0.0,81,2759.6714577674866,0,0.025334096,0.0504308428,29388,1.4489984661,0.0269853497,1716593653.8825119,0,239
122,0.0,8.5422971249,0.0,81,2759.6724588871,0,0.024309572,0.0490540043,29880,1.3873228186,0.0183416057,1716593653.883513,0,243
123,0.0,8.3208084106,0.0,81,2759.6724588871,0,0.0236107612,0.0472094558,29962,1.3856668991,0.0179005659,1716593653.883513,0,244
124,0.0,9.0541892052,0.0,81,2759.673964738846,0,0.0255056477,0.0480813968,30044,1.360794484,0.0196651411,1716593653.8850188,0,245
125,0.0,8.9855332375,0.0,81,2759.6749715805054,0,0.025399332,0.0483400139,30454,1.3203410047,0.0194331574,1716593653.8860257,0,248
126,0.0,10.1886227131,0.0,81,2759.675972700119,0,0.0283677781,0.0478214639,30864,1.2639198554,0.0224574745,1716593653.8870268,0,252
127,0.0,9.3136806488,0.0,81,2759.6769800186157,0,0.0258357394,0.0413463636,31110,1.2326627195,0.0206200576,1716593653.888034,0,254
128,0.0,8.5955326557,0.0,81,2759.6799812316895,0,0.0241278791,0.0422434864,31684,1.1673685187,0.0187520635,1716593653.8910353,0,259
129,0.0,8.8466625214,0.0,81,2759.680980205536,0,0.0249738383,0.0382407729,31848,1.1485082811,0.0191593754,1716593653.8920343,0,260
130,0.0,8.934927702,0.0,81,2759.681980371475,0,0.0248407412,0.0382810766,32176,1.1136957738,0.0197283304,1716593653.8930345,0,263
131,0.0,8.4462492466,0.0799999982,81,2759.681980371475,0,0.0242581451,0.0391591492,32258,1.1027723005,0.0178904307,1716593653.8930345,0,264
132,0.0,10.1254837513,0.0,81,2759.682982444763,0,0.024618547,0.03784299,32504,1.0789369416,0.0259152091,1716593653.8940365,0,266
133,0.0,10.6231398582,0.0,81,2759.682982444763,0,0.0257088995,0.0353497399,32586,1.0675565669,0.0273116708,1716593653.8940365,0,267
134,0.0,8.5639438629,0.0,81,2759.6839814186096,0,0.023892417,0.0349202532,32750,1.050972949,0.0188271475,1716593653.8950355,0,268
135,0.0,8.6445753574,0.0,81,2759.6851255893707,0,0.0244350874,0.0323653004,33078,1.014572235,0.0186697745,1716593653.8961797,0,271
136,0.0,9.0606575012,0.0,81,2759.6851255893707,0,0.0251413119,0.0338064194,33242,1.0084597135,0.0200439513,1716593653.8961797,0,272
137,0.0,8.8997466564,0.0,81,2759.68612575531,0,0.0251407897,0.0334641394,33324,0.9983641997,0.0192089403,1716593653.8971798,0,273
138,0.0,8.9996054173,0.0,81,2759.68612575531,0,0.0252584195,0.0329807216,33406,0.9810489157,0.0196377361,1716593653.8971798,0,274
139,0.0,9.0514678955,0.0,81,2759.687122821808,0,0.0251906729,0.0323009311,33816,0.9481710896,0.0199439323,1716593653.898177,0,277
140,0.0,8.3550140858,0.0599999987,81,2759.687122821808,0,0.0237637496,0.0319427546,33898,0.9434977186,0.0179337645,1716593653.898177,0,278
141,0.0,8.7632892132,0.0199999996,81,2759.687122821808,0,0.0248994589,0.0329893847,33980,0.9374405673,0.0188142836,1716593653.898177,0,279
142,0.0,8.7323186398,0.0,81,2759.6881301403046,0,0.0247062361,0.0310915395,34144,0.9255935726,0.0188525152,1716593653.8991842,0,280
143,0.0,8.8065223694,0.0,81,2759.6901321411133,0,0.0247118068,0.0291187979,34800,0.8714315519,0.01923316,1716593653.9011862,0,286
144,0.0,8.8584890366,0.0,81,2759.6901321411133,0,0.0249813223,0.0321527211,35046,0.8496192145,0.0192024744,1716593653.9011862,0,288
145,0.0,10.6174337864,0.0,81,2759.692130088806,0,0.0254104209,0.0290849245,35538,0.8084691826,0.0275863552,1716593653.9031842,0,293
146,0.0,8.4514765739,0.0,81,2759.6941301822662,0,0.0237556148,0.0267621333,36030,0.7808030736,0.0184191668,1716593653.9051843,0,297
147,0.0,8.8399796486,0.0099999998,81,2759.6946411132812,0,0.0249728835,0.0273362013,36194,0.7727131537,0.0191217172,1716593653.9056952,0,298
148,0.0,8.4606933594,0.0,81,2759.6946411132812,0,0.0239983344,0.0271934613,36276,0.759836998,0.0182018876,1716593653.9056952,0,299
149,0.0,8.9720804691,0.0,81,3650.4066166877747,0,0.0250740659,0.0284459497,36358,0.7584706551,0.0196468413,1716594544.6176708,0,300
150,0.0,8.599319458,0.0,81,3650.4076256752014,0,0.0243285787,0.0268354582,36522,0.7427336216,0.0185903418,1716594544.6186798,0,301
151,0.0,9.136869669,0.0,81,3650.4086258411407,0,0.0257133603,0.0288375389,36768,0.7313028234,0.0198854196,1716594544.61968,0,303
152,0.0,8.4370172024,0.0,81,3650.409632921219,0,0.0239956856,0.0281852468,36850,0.7298863828,0.0181117296,1716594544.620687,0,304
153,0.0,8.8149385452,0.0399999991,81,3650.409632921219,0,0.0244961953,0.0261928457,36932,0.7191382575,0.0194530761,1716594544.620687,0,305
154,0.0,8.9358854294,0.0,81,3650.410635948181,0,0.0252000868,0.0257422836,37178,0.7096527201,0.0193942547,1716594544.62169,0,307
155,0.0,8.8810250759,0.0399999991,81,3650.410635948181,0,0.0247004104,0.0289724487,37506,0.6855790353,0.0195870817,1716594544.62169,0,310
156,0.0,8.9351551533,0.0,81,3650.411635160446,0,0.0251925492,0.0244236747,37670,0.6752476507,0.0193599045,1716594544.6226892,0,311
157,0.0,8.3464691639,0.0199999996,81,3650.411635160446,0,0.023849045,0.0245248124,37752,0.6673744652,0.0178229105,1716594544.6226892,0,312
158,0.0,8.9405972958,0.0,81,3650.4146344661713,0,0.0249935377,0.0227320958,38572,0.627314502,0.0195887733,1716594544.6256886,0,319
159,0.0,10.4467561245,0.0,81,3650.4146344661713,0,0.025468539,0.0224564616,38736,0.6073616548,0.0266922653,1716594544.6256886,0,321
160,0.0,8.5238685608,0.0,81,3650.4161422252655,0,0.0243315256,0.0234080957,38900,0.6070060062,0.0182051587,1716594544.6271963,0,322
161,0.0,8.5398221016,0.0,81,3650.416323661804,0,0.024392643,0.0223915673,39146,0.5920011823,0.0182289064,1716594544.6273777,0,324
162,0.0,8.9265503883,0.0,81,3650.418150663376,0,0.0251010704,0.022482998,39556,0.5677424093,0.0193964565,1716594544.6292048,0,328
163,0.0,8.3714692593,0.0,81,3650.419150352478,0,0.0237961936,0.0206093531,39802,0.5594969675,0.0179709601,1716594544.6302044,0,330
164,0.0,9.1669151783,0.1499999966,82,3650.420151233673,0,0.0255928302,0.0207194764,39967,0.5570632584,0.0201549852,1716594544.6312053,0,331
165,0.0,8.5822126865,0.0,81,3650.420151233673,0,0.0244661558,0.0203224327,40049,0.5537002854,0.0183620012,1716594544.6312053,0,332
166,0.0,8.9186477661,0.0,81,3650.4211602211,0,0.0252525973,0.0180074036,40295,0.5370083153,0.0191804111,1716594544.6322143,0,334
167,0.0,8.3950841427,0.0,81,3650.4211602211,0,0.0237914681,0.0205915066,40377,0.5312036107,0.0180957687,1716594544.6322143,0,335
168,0.0,8.6609830856,0.0099999998,81,3650.4221601486206,0,0.0247169769,0.0214473219,40459,0.5263567339,0.0184754789,1716594544.6332142,0,336
169,0.0,9.0658419132,0.0199999996,81,3650.4221601486206,0,0.0252314353,0.0203237933,40633,0.5208603813,0.0199921346,1716594544.6332142,0,337
170,0.0,8.4273736477,0.0,81,3650.423159122467,0,0.0239587533,0.0210664176,40715,0.5271637231,0.0181107271,1716594544.6342132,0,338
171,0.0,8.7487418652,0.0,81,3650.423159122467,0,0.0247440422,0.0199234455,40961,0.5024209318,0.0188893688,1716594544.6342132,0,340
172,0.0,8.9267804623,0.0,81,3650.4241585731506,0,0.0250333476,0.0197864293,41043,0.5011441608,0.0194933498,1716594544.6352127,0,341
173,0.0,9.1144347191,0.0,81,3650.426159143448,0,0.0255924189,0.019837129,41565,0.4801153152,0.0198845148,1716594544.6372132,0,345
174,0.0,9.0419166088,0.0099999998,81,3650.4266662597656,0,0.0252307594,0.0200228329,41647,0.4815298624,0.0198887026,1716594544.6377203,0,346
175,0.0,8.9988973141,0.0199999996,81,3650.4276733398438,0,0.0253398108,0.0200237265,42041,0.4585154125,0.0195583737,1716594544.6387274,0,349
176,0.0,8.8622226715,0.0,81,3650.4276733398438,0,0.0250356078,0.0179609444,42123,0.4500339904,0.0191878736,1716594544.6387274,0,350
177,0.0,8.6813373566,0.0199999996,81,3650.428673028946,0,0.0244981217,0.0178788331,42287,0.4422152105,0.0188384485,1716594544.639727,0,352
178,0.0,8.7335994244,0.0099999998,81,3650.430681705475,0,0.0244851875,0.0210066019,42872,0.4365376627,0.0191070235,1716594544.6417358,0,356
179,0.0,8.2849268913,1.2699999716,160,3650.4316816329956,0,0.0236489677,0.0289912748,43033,0.446583824,0.0176705039,1716594544.6427357,0,357
180,0.0,10.7585124969,0.0,81,3650.4316816329956,0,0.0292454112,0.0223916096,43115,0.4354963878,0.024376874,1716594544.6427357,0,358
181,0.0,8.5001428127,0.2099999953,81,3650.432681798935,0,0.0240244234,0.0209207999,43279,0.4291330786,0.0183833182,1716594544.643736,0,360
182,0.0,9.1787624359,0.0,81,3650.432681798935,0,0.0257377064,0.0284678246,43746,0.4326148365,0.0200957453,1716594544.643736,0,362
183,0.0,8.2871696949,0.1599999964,81,3650.4336791038513,0,0.0237262428,0.0215969479,43828,0.4289388324,0.0176169991,1716594544.6447332,0,363
184,0.0,8.655674696,0.0,81,3650.4346792697906,0,0.024318614,0.0205449516,44156,0.4228851277,0.0188520956,1716594544.6457334,0,366
185,0.0,9.6794803143,0.0,81,3650.4346792697906,0,0.0271345878,0.0202280737,44320,0.4203480873,0.0211595821,1716594544.6457334,0,367
186,0.0,8.9950454235,0.0999999978,81,3650.4361867904663,0,0.02526757,0.0210898415,44402,0.4123173951,0.0195848215,1716594544.6472409,0,369
187,0.0,8.3064000607,1.4599999674,126,3650.4371972084045,0,0.0236710763,0.0273609505,44842,0.4203783242,0.0177244866,1716594544.6482513,0,371
188,0.0,10.2867138386,0.0,81,3650.4381980895996,0,0.0281123698,0.0259635998,45093,0.413387765,0.023236078,1716594544.6492522,0,374
189,0.0,8.6146438122,0.3799999915,81,3650.439197540283,0,0.0244611883,0.0226231158,45355,0.4130251831,0.0184892678,1716594544.6502516,0,376
190,0.0,8.9222416878,0.0699999984,81,3650.440206050873,0,0.0248439515,0.0235453417,45797,0.4052511708,0.0196821427,1716594544.6512601,0,378
191,0.0,9.2135827541,0.7199999839,115,3650.442205429077,0,0.0257719874,0.0235366879,46417,0.4161594476,0.0202082157,1716594544.6532595,0,383
192,0.0,8.9410154819,2.8299999367,154,3650.442205429077,0,0.0252783394,0.0270600444,46572,0.4090609023,0.0193115807,1716594544.6532595,0,384
193,0.0,8.9043822289,0.0799999982,81,3650.444204568863,0,0.0247220266,0.027917347,46998,0.4184668641,0.0196830642,1716594544.6552587,0,387
194,0.0,8.9271790981,0.0099999998,81,3650.445204257965,0,0.025399189,0.0223504996,47326,0.4127831426,0.0191540575,1716594544.6562583,0,390
195,0.0,8.9313311577,1.78999996,120,3650.4487221240997,0,0.0252333403,0.0231081573,48415,0.4168764658,0.0192987239,1716594544.6597762,0,399
196,0.0,9.3059794903,1.4999999665,161,4561.486967563629,0,0.0260963488,0.0272899353,48577,0.4269185564,0.0203283668,1716595455.6980217,0,400
197,0.0,8.9791095257,1.4899999667,88,4561.488473415375,0,0.0248984671,0.0271589178,49068,0.4251853117,0.0199117708,1716595455.6995275,0,403
198,0.0,9.5024840832,1.5899999645,154,4561.489480018616,0,0.0264195299,0.0259749293,49305,0.4255430338,0.0209850657,1716595455.700534,0,405
199,0.0,8.8915052414,0.0099999998,81,4561.491485357285,0,0.0251259959,0.0280098515,50018,0.4325306785,0.0192573857,1716595455.7025394,0,410
200,0.0,8.7877027988,0.3899999913,81,4561.492484331131,0,0.024120388,0.0260416339,50268,0.4311620657,0.0197554374,1716595455.7035384,0,412
201,0.0,8.5775842667,0.0,81,4561.493484020233,0,0.0240714598,0.0256746929,50535,0.4308688883,0.0187138355,1716595455.704538,0,415
202,0.0,10.3330669403,10.2299998458,313,4561.493484020233,0,0.0248014426,0.0258047364,50849,0.4282199502,0.0267862284,1716595455.704538,0,416
203,0.0,9.1536707878,0.2599999942,81,4561.494484424591,0,0.0256404853,0.0256565981,51095,0.4270503305,0.0200276375,1716595455.7055385,0,418
204,0.0,9.3978698254,0.0,81,4561.495482683182,0,0.0261378312,0.0237467056,51177,0.4276779027,0.0207387233,1716595455.7065368,0,419
205,0.0,9.0136198997,3.0499999318,209,4561.495482683182,0,0.0251628828,0.0219164453,51387,0.4276316464,0.0198050094,1716595455.7065368,0,420
206,0.0,8.7878015041,0.0199999996,81,4561.497481107712,0,0.0247302938,0.0239320329,51975,0.4292937182,0.019110955,1716595455.7085352,0,424
207,0.0,9.148696661,2.9199999347,292,4561.498574018478,0,0.0254502285,0.0222191702,52268,0.4265799479,0.0201956117,1716595455.709628,0,426
208,0.0,9.3134317398,0.0,81,4561.499586820602,0,0.0256988657,0.0218086295,52458,0.4236035754,0.0207777643,1716595455.710641,0,428
209,0.0,8.9094128609,0.0,81,4561.499586820602,0,0.0250146472,0.0205207124,52458,0.4192924036,0.0194034445,1716595455.710641,0,429
210,0.0,8.8879497051,0.0,81,4561.499586820602,0,0.024855386,0.0221840666,52458,0.4176462872,0.0195016038,1716595455.710641,0,430
211,0.0,8.7720155716,0.2499999944,97,4561.501596450806,0,0.0247175848,0.0238428817,53283,0.4149900229,0.0190119231,1716595455.7126505,0,433
212,0.0,8.9450352192,0.0499999989,81,4561.503028154373,0,0.0250608838,0.0222108175,53791,0.4163803187,0.0195640886,1716595455.7140822,0,437
213,0.0,9.0610291958,1.0399999768,81,4561.504034757614,0,0.025174005,0.0234130513,54019,0.4164568976,0.0200208032,1716595455.7150888,0,439
214,0.0,8.9361760616,1.4199999683,137,4561.505071640015,0,0.0252822447,0.0265628002,54157,0.4227739175,0.0193027139,1716595455.7161257,0,440
215,0.0,9.7663812637,0.8699999806,97,4561.505071640015,0,0.0271422291,0.0262691897,54255,0.425551551,0.021589309,1716595455.7161257,0,441
216,0.0,9.0490455627,0.0699999984,81,4561.505071640015,0,0.0257859409,0.021912442,54552,0.4150319695,0.0193789351,1716595455.7161257,0,443
217,0.0,9.4304807186,0.0,81,4561.507145166397,0,0.0263717198,0.0210638941,54978,0.4187813421,0.020673033,1716595455.7181993,0,446
218,0.0,9.275452137,1.6199999638,187,4561.507145166397,0,0.0255871856,0.020145329,55166,0.4059693359,0.0207024467,1716595455.7181993,0,448
219,0.0,9.244341135,1.6799999624,135,4561.509098291397,0,0.0259025609,0.0213323307,55618,0.4037273681,0.02022156,1716595455.7201524,0,450
220,0.0,8.7736680508,0.3199999928,81,4561.5101583004,0,0.0244263518,0.0216902848,55988,0.4001266306,0.0193716455,1716595455.7212124,0,453
221,0.0,9.7753682137,0.7899999823,112,4561.511165142059,0,0.0273448586,0.0215484144,56265,0.3992697957,0.0214017832,1716595455.7222192,0,455
222,0.0,8.7632703781,0.7299999837,81,4561.511165142059,0,0.0247532392,0.0210851467,56347,0.4019281684,0.0189708579,1716595455.7222192,0,456
223,0.0,8.5065207481,3.0999999307,282,4561.512207508087,0,0.0240101743,0.023252996,56630,0.4017736973,0.0184372294,1716595455.7232616,0,458
224,0.0,8.9331178665,0.0699999984,81,4561.513218641281,0,0.0249594986,0.0210902031,56876,0.3992124368,0.0196204054,1716595455.7242727,0,460
225,0.0,9.4464020729,0.2199999951,81,4561.514217376709,0,0.0264344847,0.0193311886,57064,0.3834910533,0.0207098722,1716595455.7252715,0,463
226,0.0,8.8273077011,5.8599998932,307,4561.514217376709,0,0.0246964955,0.0205215249,57372,0.3918816653,0.0193295979,1716595455.7252715,0,464
227,0.0,8.8330094814,6.6099999174,293,4561.515216588974,0,0.024980247,0.0201609445,57666,0.38450581,0.0190769923,1716595455.7262707,0,466
228,0.0,8.9712314606,2.1199999526,141,4561.51621556282,0,0.0253033662,0.0214998928,57983,0.3908318467,0.0194275618,1716595455.7272696,0,468
229,0.0,8.766422987,0.0,81,4561.51621556282,0,0.0248130512,0.020431425,58147,0.3866324601,0.0189194477,1716595455.7272696,0,469
230,0.0,8.9960932732,0.0099999998,81,4561.51721572876,0,0.024807694,0.0198708196,58393,0.3784005886,0.0200825953,1716595455.7282698,0,471
231,0.0,8.9455974102,4.2199999057,265,4561.519735097885,0,0.0246825862,0.0197175768,59170,0.3662812901,0.0199355662,1716595455.7307892,0,476
232,0.0,9.639975071,4.2199999057,265,4561.519735097885,0,0.026684233,0.0201215166,59170,0.3644759754,0.0214121497,1716595455.7307892,0,477
233,0.0,8.8445465565,5.0799999442,257,4561.519735097885,0,0.0247842097,0.0191447213,59428,0.3598644586,0.0193333566,1716595455.7307892,0,478
234,0.0,9.6135241985,3.4599999245,256,4561.522736549377,0,0.0267663813,0.0216414384,60162,0.3519540071,0.0212084973,1716595455.7337906,0,483
235,0.0,10.4554708004,0.0,81,4561.525737285614,0,0.0249775255,0.0192498816,61261,0.3396251877,0.0271992195,1716595455.7367914,0,491
236,0.0,10.0827064514,0.0,81,4561.526736736298,0,0.0244518089,0.0191392868,61261,0.328262385,0.0258483815,1716595455.7377908,0,492
237,0.0,8.8022358418,1.1299999747,144,4561.526736736298,0,0.024677242,0.0213123496,61703,0.3393752369,0.0192412889,1716595455.7377908,0,493
